subid,date,start_time,end_time,finished,mturkcode,characterL,characterR,condition,happy: characterL,depressed: characterL,fear: characterL,angry: characterL,calm: characterL,sounds: characterL,seeing: characterL,temperature: characterL,odors: characterL,depth: characterL,computations: characterL,thoughts: characterL,reasoning: characterL,remembering: characterL,beliefs: characterL,hungry: characterL,tired: characterL,pain: characterL,nauseated: characterL,safe: characterL,love: characterL,recognizing: characterL,communicating: characterL,guilt: characterL,disrespected: characterL,free_will: characterL,choices: characterL,self_restraint: characterL,intentions: characterL,goal: characterL,conscious: characterL,self_aware: characterL,desires: characterL,embarrassed: characterL,emo_recog: characterL,joy: characterL,morality: characterL,personality: characterL,pleasure: characterL,pride: characterL,CATCH: characterL,happy: characterR,depressed: characterR,fear: characterR,angry: characterR,calm: characterR,sounds: characterR,seeing: characterR,temperature: characterR,odors: characterR,depth: characterR,computations: characterR,thoughts: characterR,reasoning: characterR,remembering: characterR,beliefs: characterR,hungry: characterR,tired: characterR,pain: characterR,nauseated: characterR,safe: characterR,love: characterR,recognizing: characterR,communicating: characterR,guilt: characterR,disrespected: characterR,free_will: characterR,choices: characterR,self_restraint: characterR,intentions: characterR,goal: characterR,conscious: characterR,self_aware: characterR,desires: characterR,embarrassed: characterR,emo_recog: characterR,joy: characterR,morality: characterR,personality: characterR,pleasure: characterR,pride: characterR,CATCH: characterR,yob,gender,race_asian_east,race_asian_south,race_asian_other,race_black,race_hispanic,race_middle_eastern,race_native_american,race_pac_islander,race_white,race_other_prefno,religion_buddhism,religion_christianity,religion_hinduism,religion_islam,religion_jainism,religion_judaism,religion_sikhism,religion_other,religion_none,religion_prefno,feedback,display_order1,display_order2
R_2uOGA36sYTDfxvc,1/9/16,5:13:19 PM,5:18:28 PM,1,573977552,beetle,robot,beetle_robot,5,5,7,6,3,5,6,6,5,5,1,6,2,3,3,7,7,7,6,4,6,3,5,1,2,6,5,4,7,7,7,4,6,3,5,5,2,5,6,5,5,2,2,2,2,4,7,6,7,6,4,7,3,7,7,2,1,1,1,2,7,2,7,6,2,3,2,4,4,4,7,2,5,3,2,4,3,2,3,3,3,5,1995,2,,,,1,,1,,,,,,,,1,,,,,,,,FL_8,14|20|17|38|29|7|18|6|39|12|40|22|37|9|27|19|26|35|3|4|21|13|25|34|32|2|36|16|31|30|1|11|24|42|28|8|23|41|10|5|15
R_2ZKPtqyaeqaUVQP,1/9/16,5:13:24 PM,5:19:00 PM,1,109915054,beetle,robot,beetle_robot,3,3,6,5,6,6,6,5,6,5,2,3,3,3,2,6,6,5,5,6,4,2,5,2,2,6,5,5,4,5,6,4,5,3,4,4,3,3,5,3,5,3,2,2,2,3,6,6,6,6,6,7,4,6,6,4,2,2,3,3,3,3,6,6,2,4,2,6,4,5,6,4,3,2,3,3,5,5,3,3,2,5,1952,1,,,,,,,,,1,,,1,,,,,,,,,Survey worked smoothly.,FL_8,18|26|38|32|24|4|11|14|10|23|39|21|20|25|8|17|16|42|2|35|22|40|36|31|3|1|34|12|15|13|37|7|29|5|41|28|6|9|19|30|27
R_UT3Ff9UTjlorgMF,1/9/16,5:14:13 PM,5:19:04 PM,1,274197125,beetle,robot,beetle_robot,4,3,5,3,4,6,6,6,7,5,2,5,4,6,2,7,6,6,5,6,4,4,5,3,3,6,6,3,6,6,7,6,5,3,3,4,2,5,6,4,5,1,1,1,1,2,7,7,7,6,5,7,3,6,5,2,2,1,2,1,1,1,6,7,1,1,3,6,3,1,5,3,1,1,1,3,1,6,5,1,1,5,1987,2,,,,,,,,,1,,,1,,,,,,,,,,FL_8,32|10|13|30|18|21|35|19|39|23|11|38|6|5|36|17|20|24|1|4|40|41|25|14|26|28|22|31|8|37|34|2|16|27|3|7|29|12|15|9|42
R_z0AZEHMJedClILD,1/9/16,5:00:02 PM,5:19:05 PM,1,723245671,beetle,robot,beetle_robot,1,1,7,1,1,7,7,7,7,7,1,2,2,2,1,7,1,7,1,6,1,2,7,1,1,1,4,1,7,4,1,1,6,1,1,1,1,2,6,1,5,1,1,1,1,1,7,7,7,6,7,7,1,7,7,1,1,1,1,1,1,1,6,7,1,1,1,4,1,4,7,1,1,1,1,4,1,1,5,1,1,5,1951,1,,,,,,,,,1,,,,,,,,,,1,,"I was unclear about the nature of the robot: was it a toy robot, an advanced existing robot, or something else (e.g., a hypothetical future robot with human-like qualities)? Based on the not very human-like photo of the robot shown, I went with ""existing advanced robot,"" although I might not have been wholly consistent. Perhaps it might be worth explicitly asking research participants something along the lines, ""Were you thinking of a robot that was: a toy; an existing robot; a robot that might exist in 20 years; something else?"" /  / It might also be interesting to ask something about the educational backgrounds of participants. My hypothesis (perhaps irrelevant to this study) would be that level of education would have a significant influence on responses.",FL_8,22|34|29|23|12|38|9|24|13|19|6|41|26|2|5|31|14|28|42|40|7|21|32|36|8|39|30|25|17|1|18|27|10|4|16|3|37|35|20|15|11
R_2dzrmWPffJLKKUc,1/9/16,5:09:12 PM,5:19:17 PM,1,127473474,beetle,robot,beetle_robot,1,1,3,1,1,2,5,4,2,1,1,1,1,3,3,4,4,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,2,2,2,1,5,1,1,1,1,1,1,3,3,2,1,6,1,1,2,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1967,2,,,,1,,,,,,,,1,,,,,,,,,I did not have any problems with the survey,FL_8,15|17|38|3|22|11|32|9|7|34|1|2|16|8|19|21|40|35|13|14|30|28|36|42|29|31|10|20|12|37|5|24|4|39|23|26|25|41|27|6|18
R_ZDoAADpY9je3vWx,1/9/16,5:11:51 PM,5:19:18 PM,1,996908259,robot,beetle,robot_beetle,1,1,1,1,1,7,7,1,7,7,7,1,4,1,1,1,1,1,1,1,1,7,7,1,1,1,7,1,1,1,7,1,1,1,1,1,7,1,1,1,5,7,7,5,7,4,7,7,7,6,4,1,7,1,7,6,7,7,7,6,6,7,3,3,3,6,7,7,3,7,6,7,6,5,7,5,5,3,7,5,4,5,1987,1,,,,,,,,,1,,,,,,,,,,1,,Thanks for the study.,FL_10,37|18|40|6|34|3|22|41|23|16|5|13|20|42|24|28|14|39|12|29|35|15|19|30|4|32|25|10|1|7|27|2|21|31|38|17|8|26|36|9|11
R_cvHOA45Kc7lx2k9,1/9/16,5:09:59 PM,5:19:24 PM,1,366265750,robot,beetle,robot_beetle,1,1,1,1,1,4,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,4,7,5,7,7,7,7,7,7,7,7,5,7,5,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,6,7,7,4,5,7,7,5,1988,1,1,,,,,,,,,,,,,,,,,,1,,,FL_10,4|2|15|17|11|32|42|18|6|27|16|5|10|24|36|9|31|34|23|35|37|38|13|39|22|1|26|21|3|14|7|19|25|12|8|29|28|30|41|20|40
R_ue39JaO7qFrdegh,1/9/16,5:05:55 PM,5:19:31 PM,1,530864768,robot,beetle,robot_beetle,1,1,2,2,2,7,2,2,1,7,7,2,6,5,2,1,1,1,1,1,2,5,7,1,1,1,3,3,6,7,3,3,3,1,3,1,2,2,2,1,5,4,1,6,6,5,7,7,7,6,5,2,5,2,4,1,7,7,7,5,4,4,5,2,1,1,2,4,1,7,7,4,4,4,1,1,3,2,3,5,2,5,1980,1,,,,,,,,,1,,,,,,,,,,1,,no,FL_10,16|32|30|14|13|39|37|29|38|27|26|18|31|28|7|40|42|8|41|34|10|12|19|3|4|25|21|23|17|24|36|11|1|22|20|6|5|9|2|35|15
R_DbE09SEWaRLiMX7,1/9/16,5:06:27 PM,5:19:34 PM,1,581636842,beetle,robot,beetle_robot,2,1,2,4,2,5,6,2,2,4,1,2,2,3,1,3,3,4,1,2,2,4,2,1,3,1,2,5,2,5,3,6,2,1,1,3,1,2,5,2,5,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1988,1,,,,1,,,,,,,,1,,,,,,,,,Liked it!.,FL_8,19|12|40|25|10|32|37|41|31|42|22|28|18|13|6|9|34|21|30|38|35|17|23|1|26|11|8|39|2|7|14|16|5|4|36|20|27|24|3|29|15
R_1NmMq8bkcPF9aIf,1/9/16,5:02:00 PM,5:19:40 PM,1,853481565,robot,beetle,robot_beetle,1,1,1,1,1,7,5,6,7,3,7,1,1,3,1,1,1,1,1,1,1,4,7,1,1,1,7,1,4,7,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,6,7,5,4,3,1,1,1,3,1,5,2,4,1,1,1,1,3,1,1,7,3,1,2,1,3,1,1,1,1,1,1,1,1,1,5,1986,2,,,,,,,,,1,,,,,,,,,,1,,,FL_10,42|2|22|29|14|8|39|4|13|1|25|31|17|7|36|27|10|5|19|21|38|37|15|24|18|16|40|11|12|35|30|9|41|34|20|6|3|23|28|32|26
R_vAHF0GAfK2AXZC1,1/9/16,5:13:01 PM,5:19:44 PM,1,815542653,robot,beetle,robot_beetle,1,1,1,1,1,7,7,7,1,6,7,1,1,1,1,1,1,1,1,1,1,7,6,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,5,6,3,6,6,7,7,7,7,6,7,2,7,3,7,2,7,7,7,4,6,2,2,7,2,3,7,7,6,7,7,7,3,7,1,7,6,1,2,5,3,5,1972,1,,,,,,,,,1,,,,,,,,,,,1,,FL_10,40|22|17|21|9|24|42|18|2|32|23|34|35|11|3|26|13|5|37|20|39|15|1|4|25|29|31|10|28|19|6|12|36|27|14|38|8|16|41|7|30
R_b88mzsBvfHeW9Gh,1/9/16,5:09:22 PM,5:20:01 PM,1,297503835,robot,beetle,robot_beetle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,7,6,6,4,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1981,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,15|9|40|27|21|20|8|38|13|2|6|35|29|23|26|19|30|42|25|17|41|1|34|28|31|12|14|3|4|24|5|11|18|10|39|16|37|7|32|22|36
R_2tOLEnLiCmD0849,1/9/16,5:16:24 PM,5:20:20 PM,1,204329689,robot,beetle,robot_beetle,1,1,2,2,1,7,7,6,6,6,7,1,2,7,4,1,1,5,1,1,1,7,7,1,1,1,1,1,1,7,1,4,1,1,3,1,5,4,2,1,5,2,4,7,3,7,7,7,6,7,7,1,6,2,5,5,5,7,7,6,6,4,5,6,1,4,7,6,5,7,5,7,7,7,2,5,4,1,4,6,5,5,1994,2,1,,,,,,,,1,,,,,,,,,,1,,,FL_10,40|25|22|37|8|20|6|15|38|13|2|28|27|29|1|16|21|36|12|7|18|3|5|41|9|39|10|32|4|23|14|31|11|30|42|35|19|24|17|26|34
R_1CgubaJycyF88GF,1/9/16,5:12:00 PM,5:20:37 PM,1,869107556,beetle,robot,beetle_robot,4,4,7,1,5,7,7,7,7,4,1,3,1,4,1,7,7,6,5,5,1,1,6,1,4,1,6,1,1,6,3,1,4,1,1,4,1,1,7,4,5,1,1,1,1,1,7,7,7,7,5,7,3,6,7,1,1,1,1,1,1,1,6,7,1,1,1,7,7,7,6,1,1,1,1,5,1,1,6,1,1,5,1971,1,1,,,,,,,,,,,,,,,,,,1,,,FL_8,22|13|32|19|20|1|18|30|2|4|42|27|41|7|9|5|37|34|35|16|8|17|3|25|6|14|23|12|15|21|38|11|31|26|29|28|24|10|39|40|36
R_3PuWdrA0Z9Y1rQk,1/9/16,5:14:41 PM,5:20:49 PM,1,238466701,beetle,robot,beetle_robot,1,1,1,2,2,3,3,5,5,3,1,2,2,2,1,7,6,4,2,3,1,2,5,1,1,2,3,1,4,4,4,2,4,1,1,1,1,1,2,1,5,1,1,1,1,1,7,6,7,7,4,7,1,7,7,1,1,1,1,1,1,1,7,7,1,1,1,7,1,6,7,1,1,1,1,4,1,5,2,1,1,5,1972,1,,,,,,,,,1,,,,,,,,,,1,,,FL_8,38|3|15|10|17|26|14|41|20|6|29|22|18|28|4|32|16|25|30|13|40|42|19|35|9|12|37|34|8|7|2|24|23|5|36|21|39|31|1|27|11
R_37wE5Mw3HTgXz9f,1/9/16,5:15:11 PM,5:20:52 PM,1,600741477,beetle,robot,beetle_robot,4,2,5,1,4,6,7,7,4,5,1,5,2,4,2,7,5,3,2,5,4,1,1,1,1,4,6,1,6,1,6,1,5,1,1,2,1,1,6,2,5,4,2,1,4,6,6,7,6,4,4,7,7,4,6,2,5,5,2,2,5,4,4,5,3,2,5,7,6,5,4,6,3,4,5,4,5,4,5,6,2,5,1967,1,,,,1,,,,,,,,1,,,,,,,,,,FL_8,3|14|8|27|34|10|35|29|40|22|19|39|37|4|30|11|5|23|20|17|16|26|2|41|15|25|21|1|9|36|38|18|32|24|28|7|13|12|42|31|6
R_12RO74SPliHAJMF,1/9/16,5:15:34 PM,5:21:06 PM,1,182402055,robot,beetle,robot_beetle,1,1,1,1,7,7,7,1,2,7,7,3,7,7,1,1,1,1,1,1,1,7,7,1,1,1,7,7,1,7,1,1,1,1,1,1,7,1,1,1,5,5,4,5,7,4,6,7,7,7,5,5,7,4,7,1,7,7,6,7,7,5,4,3,2,1,7,7,4,6,4,7,7,7,7,2,5,3,7,7,3,5,1980,1,,,,,,,,,1,,,,,,,,,,1,,None,FL_10,9|24|38|16|30|37|27|17|32|40|13|28|7|21|10|1|41|31|39|42|34|11|22|36|2|18|29|12|20|35|14|23|3|15|6|25|8|19|4|26|5
R_0Vqaa4KKxGTDN5v,1/9/16,5:17:11 PM,5:21:07 PM,1,755356263,beetle,robot,beetle_robot,4,4,5,4,4,7,7,7,7,2,2,3,4,5,1,7,5,4,2,4,4,5,5,4,1,4,3,2,5,7,4,4,5,1,4,4,4,4,1,1,5,4,4,4,4,4,7,7,7,7,6,7,4,4,6,4,4,4,4,1,4,4,6,6,4,1,4,4,1,1,7,4,4,4,1,4,4,4,4,1,1,5,1985,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,28|35|29|38|26|5|8|30|4|1|24|22|17|19|39|2|21|34|9|23|42|36|6|10|31|18|37|3|12|15|16|41|11|7|25|32|13|27|14|40|20
R_2tuu64UgUsWGoIx,1/9/16,5:09:11 PM,5:21:16 PM,1,373087174,beetle,robot,beetle_robot,7,5,7,7,7,7,7,7,6,6,1,5,5,5,5,7,7,6,4,7,5,5,6,7,6,7,7,4,7,7,7,7,7,3,4,6,5,7,7,5,5,1,1,1,1,3,4,5,2,2,2,7,4,3,6,2,1,1,1,1,1,1,1,7,1,1,1,6,2,1,1,5,1,3,3,2,1,3,3,1,1,5,1967,2,,,,,,,,,1,,,,,,,,,,,1,,FL_8,3|21|8|29|17|38|31|13|1|4|5|41|25|23|11|16|28|35|34|24|26|42|12|2|6|30|27|14|32|20|15|7|18|40|39|19|37|10|9|36|22
R_1HiaxIgDLRMRU08,1/9/16,5:15:21 PM,5:21:46 PM,1,268618654,beetle,robot,beetle_robot,4,2,6,6,5,3,6,7,4,2,3,2,3,6,3,7,6,3,3,6,3,2,5,1,2,4,7,1,6,6,2,1,6,1,1,4,2,2,6,2,5,1,1,1,1,1,5,6,4,3,2,7,2,6,5,4,1,1,1,1,1,1,5,6,1,1,2,6,3,5,5,1,2,1,1,2,1,2,1,1,1,5,1969,1,,,,,,,,,1,,,1,,,,,,,,,No problems...intersting survey!,FL_8,20|18|42|26|1|25|15|8|29|16|21|10|6|30|41|11|34|27|38|19|28|39|13|9|37|2|32|35|12|3|24|36|5|4|31|7|17|14|23|22|40
R_w63BSae0dpXnc09,1/9/16,5:14:47 PM,5:21:48 PM,1,437509919,robot,beetle,robot_beetle,1,1,6,1,1,6,6,6,6,6,7,1,6,7,1,6,1,1,1,1,1,6,6,1,1,1,6,1,1,6,1,6,1,1,6,1,6,5,1,1,5,4,2,1,1,1,5,5,6,5,6,1,3,3,2,1,7,4,4,1,2,1,4,2,1,1,3,3,1,1,6,3,4,1,1,1,2,4,4,3,1,5,1966,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,31|32|3|36|16|27|15|29|5|40|9|30|8|21|35|18|1|17|13|4|19|22|23|2|42|34|28|24|39|11|7|37|10|25|14|6|26|41|12|38|20
R_22CXkB2qqiiYGNI,1/9/16,5:13:12 PM,5:22:31 PM,1,365235132,beetle,robot,beetle_robot,4,3,6,5,4,7,7,7,7,7,1,5,2,5,2,7,4,7,5,5,5,5,6,2,3,6,5,2,4,6,5,3,6,1,3,2,2,4,5,1,5,1,1,1,1,1,7,7,1,7,1,1,1,1,7,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1990,2,1,,,,,,,,1,,,,,,,,,,1,,,FL_8,41|4|40|25|8|27|21|38|12|35|24|28|6|3|37|13|2|36|30|32|17|39|10|5|14|19|31|34|1|16|29|23|26|15|9|22|42|18|20|7|11
R_2xP26b4orstI0sl,1/9/16,5:11:38 PM,5:22:34 PM,1,616076324,beetle,robot,beetle_robot,1,1,4,1,1,5,7,6,6,1,1,1,1,2,1,1,1,6,4,5,1,2,1,1,1,4,1,1,6,1,4,1,2,1,1,1,1,5,1,1,5,1,1,7,1,1,7,7,7,3,6,7,6,7,7,1,1,1,1,1,2,1,7,6,1,1,1,7,6,7,7,6,2,4,1,6,1,6,1,1,1,5,1984,1,,,,,,,,,1,,,1,,,,,,,,,,FL_8,38|20|27|35|21|23|11|2|39|1|9|13|18|37|16|30|28|36|32|24|19|7|22|40|15|4|31|29|26|25|5|41|10|17|8|6|12|3|14|42|34
R_xuyMBE3RHICl13r,1/9/16,5:19:17 PM,5:23:08 PM,1,297523125,beetle,robot,beetle_robot,6,3,7,3,4,6,7,5,5,4,4,4,5,4,2,7,6,5,2,4,3,5,5,1,2,7,4,6,4,5,4,4,4,2,3,7,4,4,7,2,5,3,1,1,3,6,6,7,6,7,6,6,5,3,5,5,1,6,2,1,5,1,6,7,3,4,3,6,7,6,6,6,5,5,1,5,1,6,5,5,1,5,1991,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,37|26|7|32|3|40|2|17|41|21|23|29|39|9|30|22|1|16|4|8|12|35|19|13|6|36|27|28|11|42|34|25|31|18|38|14|15|20|5|10|24
R_2CChRbEPKIElVvy,1/9/16,5:19:25 PM,5:23:13 PM,1,792954342,robot,beetle,robot_beetle,1,1,1,1,1,7,7,1,1,7,7,1,7,7,1,1,1,1,1,1,1,5,7,1,1,3,6,2,7,6,1,1,1,1,1,1,1,3,1,1,5,3,1,3,2,3,7,7,6,7,7,1,7,2,6,5,7,5,7,1,3,1,2,7,1,1,5,7,2,7,7,6,5,7,1,1,3,1,3,5,1,5,1968,2,,,,,,,,,1,,,1,,,,,,,,,thank you for posting on mturk. this was an interesting study. ,FL_10,22|26|40|4|31|34|27|30|23|36|28|15|18|32|17|14|24|21|39|25|10|35|38|42|3|1|6|8|19|37|7|16|20|12|9|5|13|41|2|29|11
R_2xMnD20xaIqeH6N,1/9/16,5:15:45 PM,5:23:23 PM,1,687090197,beetle,robot,beetle_robot,7,5,7,7,7,5,7,7,7,7,3,7,6,7,7,7,7,7,7,7,6,7,7,4,4,7,7,6,7,7,7,7,7,4,5,7,7,5,7,7,5,4,1,1,1,7,7,7,4,7,7,7,7,7,7,4,1,4,1,1,4,1,5,7,1,1,4,7,7,7,7,7,7,1,1,5,4,7,7,4,4,5,1956,2,,,,,,,,,1,,,,,,,,,1,,,Thank you.,FL_8,18|24|19|31|13|11|34|17|6|20|39|27|30|28|36|7|16|21|29|35|38|4|12|8|5|15|42|37|26|22|14|2|25|23|10|41|32|3|40|9|1
R_7aplojn1cAHLZ4J,1/9/16,5:18:17 PM,5:24:05 PM,1,879624397,robot,beetle,robot_beetle,1,1,1,3,1,5,5,5,4,4,7,1,3,3,3,1,1,1,1,2,1,4,5,1,1,1,4,5,4,5,1,3,2,1,1,1,4,3,1,1,5,4,2,6,5,5,6,7,6,6,6,1,3,3,3,1,7,7,6,4,4,2,5,5,1,1,5,6,5,6,6,5,6,3,1,2,3,2,4,4,1,5,1980,1,,,,,,,,,1,,,,,,,,,,1,,No,FL_10,42|11|28|37|35|4|20|26|25|39|24|15|1|18|23|9|36|41|22|7|30|38|8|27|21|40|34|2|12|5|32|29|31|3|13|19|14|6|16|17|10
R_1iboXk7qMRWkkiT,1/9/16,5:17:40 PM,5:24:21 PM,1,418385943,robot,beetle,robot_beetle,1,1,1,1,1,1,4,1,1,1,7,1,5,7,1,1,1,1,1,1,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,6,5,5,6,7,6,4,1,1,4,1,6,1,7,4,5,5,7,4,4,7,1,1,4,6,4,4,6,6,4,4,1,4,1,1,4,4,1,5,1949,2,,,,,,,,,1,,,1,,,,,,,,,Everything worked fine.,FL_10,15|8|2|26|9|3|36|31|28|34|38|19|6|41|27|39|24|30|11|17|22|32|16|29|14|13|25|18|4|1|5|21|12|7|23|20|35|37|40|10|42
R_1im3LPsuSaeWqOJ,1/9/16,5:12:13 PM,5:24:29 PM,1,512066768,robot,beetle,robot_beetle,1,1,1,1,1,7,7,6,1,4,7,1,4,7,1,1,1,1,1,1,1,4,7,1,1,2,7,6,1,7,1,2,1,1,1,1,4,4,1,1,5,1,1,4,4,4,7,7,7,7,4,1,1,1,5,1,7,7,7,4,7,1,1,4,1,1,4,4,1,3,7,1,7,7,1,1,1,1,1,4,1,5,1968,2,,,,1,,,,,,,,1,,,,,,,,,No,FL_10,9|35|17|11|10|6|20|13|4|27|39|34|36|42|40|41|16|19|28|18|8|2|29|14|25|7|1|30|3|24|32|15|5|23|21|38|26|31|22|12|37
R_1eEQsfDIJAh6SXT,1/9/16,5:21:37 PM,5:24:44 PM,1,835729132,robot,beetle,robot_beetle,1,1,1,1,1,7,1,7,7,7,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,1,7,7,7,7,7,7,1,7,4,1,1,7,4,1,4,7,1,7,7,1,1,7,7,1,4,1,7,7,1,1,1,1,1,1,1,1,5,1985,2,,,,,,,,,1,,,,,,,,,,1,,,FL_10,4|26|11|17|30|25|40|19|31|8|3|29|10|38|28|15|35|39|6|21|37|18|23|20|32|16|22|41|1|34|14|36|24|9|42|13|12|5|7|27|2
R_2v2eLaYOdqAHm9D,1/9/16,5:08:28 PM,5:25:37 PM,1,337331916,robot,beetle,robot_beetle,1,1,1,1,1,7,6,7,3,5,7,1,2,5,1,1,1,1,1,1,1,5,4,1,1,1,3,1,1,7,1,2,1,1,1,1,2,2,1,1,5,3,2,2,2,2,6,7,7,5,6,2,2,2,5,1,6,4,7,5,6,1,3,5,1,3,3,5,4,2,7,4,4,4,3,4,3,2,4,5,1,5,1983,2,,,,,1,,,,,,,1,,,,,,,,,,FL_10,7|22|14|39|16|42|8|35|19|34|12|29|38|13|18|30|31|37|36|28|17|23|25|11|24|9|6|15|10|40|26|4|2|3|41|5|20|27|1|21|32
R_308jYz6VHoq9S3W,1/9/16,5:12:26 PM,5:25:45 PM,1,850916204,beetle,robot,beetle_robot,5,1,7,3,7,5,7,7,7,4,2,5,3,5,1,7,7,7,7,7,1,4,7,1,1,5,7,4,7,7,7,4,7,1,1,4,1,4,5,1,4,1,1,1,1,1,7,7,7,2,5,7,1,5,7,1,1,1,1,1,1,1,5,7,1,1,1,7,7,7,7,1,1,1,1,2,1,3,1,1,1,5,1956,1,,,,,,,,,1,,,,,,,,,,,1,no,FL_8,26|5|20|36|16|22|8|35|18|13|6|32|14|21|41|30|29|42|37|17|38|25|1|39|23|28|31|11|12|9|7|34|15|27|24|19|4|3|2|10|40
R_1CIailDIlr8xgC3,1/9/16,5:10:41 PM,5:25:59 PM,1,306307949,beetle,robot,beetle_robot,1,1,6,6,2,3,2,6,2,2,1,2,2,2,1,5,5,6,2,3,1,1,5,1,1,2,5,2,5,6,5,3,2,1,1,1,2,1,1,1,5,1,1,1,2,3,7,6,7,5,1,7,1,5,5,1,1,1,1,1,1,1,5,6,1,2,1,5,3,2,5,1,2,1,1,2,2,2,3,2,1,5,1970,2,,,,,,,,,1,,,1,,,,,,,,,I had no problems and this was a very interesting topic to think about.,FL_8,22|30|19|23|4|21|17|11|20|18|8|29|15|36|10|7|42|28|37|9|1|14|39|25|5|40|24|35|12|16|26|2|3|6|34|41|31|27|38|13|32
R_3hGFnOJS3kMSftm,1/9/16,5:01:56 PM,5:26:34 PM,1,484379487,beetle,robot,beetle_robot,6,4,7,7,6,7,2,7,7,5,2,3,4,4,2,7,7,7,7,6,5,5,6,3,3,7,7,5,5,6,5,5,5,2,4,5,2,5,5,4,5,1,1,1,1,1,4,1,1,5,6,6,4,2,5,1,1,2,1,1,1,1,5,5,1,1,4,5,2,4,6,3,4,2,1,5,1,3,1,1,2,5,1983,2,,,,,,,,,1,,,1,,,,,,,,,,FL_8,38|14|5|8|35|11|28|36|30|41|42|3|29|32|18|39|20|16|6|22|26|17|21|13|40|12|2|25|10|23|9|34|24|7|19|27|4|31|15|1|37
R_2cd9XMMOILU2o8F,1/9/16,5:19:40 PM,5:26:53 PM,1,953564056,beetle,robot,beetle_robot,5,7,7,7,7,7,7,7,7,7,5,7,7,7,5,7,7,7,5,3,5,7,5,4,4,7,7,5,7,7,7,7,7,1,4,5,5,5,7,4,5,1,1,1,1,1,7,7,7,7,5,7,2,7,7,1,1,1,1,1,1,1,7,7,4,5,1,7,1,3,7,1,1,1,1,7,1,7,5,1,4,5,1984,1,,,,,,,,,1,,,,,,,,,,1,,,FL_8,29|8|34|2|26|36|13|10|25|24|41|4|14|5|40|27|12|9|20|11|18|35|23|7|19|15|17|32|42|39|37|16|31|3|6|1|30|38|28|21|22
R_3060gD9z1e13MiD,1/9/16,5:14:19 PM,5:27:55 PM,1,473819206,robot,beetle,robot_beetle,2,1,1,1,1,5,3,5,2,1,7,2,4,4,1,1,1,1,1,1,2,1,4,2,1,1,3,1,1,2,1,1,2,2,1,1,3,1,1,1,5,5,6,6,6,5,6,6,6,6,5,2,6,4,3,3,6,5,6,4,6,5,3,5,3,3,6,5,2,3,6,5,3,6,3,5,3,2,5,5,3,5,1985,2,,,,1,,,,,,,,,,,,,,,1,,,FL_10,38|19|24|35|17|36|20|26|4|31|37|23|25|28|41|10|3|29|30|40|8|14|32|7|18|5|27|42|2|39|15|16|11|22|13|1|6|21|9|12|34
